Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","14.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","13.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","12.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","13.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","12.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","12.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","13","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","14.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","13.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","14.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","14","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","13.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","14","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","14.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","14.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","14.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20002002","2000-2002","%","-34.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20012003","2001-2003","%","-32","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20022004","2002-2004","%","-31.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20032005","2003-2005","%","-31.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20042006","2004-2006","%","-33.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20052007","2005-2007","%","-34","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20062008","2006-2008","%","-34","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20072009","2007-2009","%","-30.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20082010","2008-2010","%","-29.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20092011","2009-2011","%","-29.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20102012","2010-2012","%","-28.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20112013","2011-2013","%","-23.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20122014","2012-2014","%","-23.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20132015","2013-2015","%","-23.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20142016","2014-2016","%","-25.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20152017","2015-2017","%","-25.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20162018","2016-2018","%","-27.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20172019","2017-2019","%","-28.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21035","Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)","20182020","2018-2020","%","-28.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20002002","2000-2002","%","1.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20012003","2001-2003","%","1.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20022004","2002-2004","%","1.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","021","América septentrional","6121","Valor","21034","Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)","20032005","2003-2005","%","1.5","E","Valor estimado",""
